id,created_at,door_1,inside_1,door_2,inside_2,door_3,inside_3,door_4,inside_4,door_5,inside_5,door_6,inside_6,door_7,inside_7,door_8,inside_8,door_9,inside_9,door_10,inside_10,door_11,inside_11,door_12,inside_12,door_13,inside_13,door_14,inside_14,door_15,inside_15,behavior,description
4358,2024-05-14 06:54:28+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,In,2405 - 5m IN - 10
4359,2024-05-14 06:54:29+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,In,2405 - 5m IN - 10
4360,2024-05-14 06:54:30+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,In,2405 - 5m IN - 10
4361,2024-05-14 06:54:31+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,In,2405 - 5m IN - 10
4362,2024-05-14 06:54:32+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,,,,,,,,,In,2405 - 5m IN - 10
4363,2024-05-14 06:54:33+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,,,,,,,In,2405 - 5m IN - 10
4364,2024-05-14 06:54:34+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,,,,,In,2405 - 5m IN - 10
4365,2024-05-14 06:54:35+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,,,In,2405 - 5m IN - 10
4366,2024-05-14 06:54:36+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,In,2405 - 5m IN - 10
4367,2024-05-14 06:54:37+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,In,2405 - 5m IN - 10
4368,2024-05-14 06:54:38+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,In,2405 - 5m IN - 10
4369,2024-05-14 06:54:39+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,In,2405 - 5m IN - 10
4370,2024-05-14 06:54:40+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,In,2405 - 5m IN - 10
4371,2024-05-14 06:54:22+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,In,2405 - 5m IN - 10
4372,2024-05-14 06:54:23+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,In,2405 - 5m IN - 10
4373,2024-05-14 06:54:24+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,In,2405 - 5m IN - 10
4374,2024-05-14 06:54:25+00,Far,Far,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,,,In,2405 - 5m IN - 10
4375,2024-05-14 06:54:26+00,Near,Far,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,,,,,In,2405 - 5m IN - 10
4376,2024-05-14 06:54:27+00,Near,Far,Near,Near,Near,Near,Immediate,Near,Immediate,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,,,,,,,In,2405 - 5m IN - 10
4377,2024-05-14 06:54:46+00,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4378,2024-05-14 06:54:47+00,Near,Near,Far,Near,,,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4379,2024-05-14 06:54:48+00,Near,Near,Far,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4380,2024-05-14 06:54:49+00,Near,Near,Far,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4381,2024-05-14 06:54:50+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4382,2024-05-14 06:54:51+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4383,2024-05-14 06:54:52+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4384,2024-05-14 06:54:53+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4385,2024-05-14 06:54:54+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,,,,,,,,,,,,,Out,2405 - 5m OUT - 10
4386,2024-05-14 06:54:55+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,,,,,,,,,,,Out,2405 - 5m OUT - 10
4387,2024-05-14 06:54:56+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,,,,,,,,,Out,2405 - 5m OUT - 10
4388,2024-05-14 06:54:57+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,,,,,,,Out,2405 - 5m OUT - 10
4389,2024-05-14 06:54:58+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,,,,,Out,2405 - 5m OUT - 10
4390,2024-05-14 06:54:59+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,,,Out,2405 - 5m OUT - 10
4391,2024-05-14 06:55:00+00,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2405 - 5m OUT - 10
4392,2024-05-14 06:55:01+00,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2405 - 5m OUT - 10
4393,2024-05-14 06:55:02+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2405 - 5m OUT - 10
4394,2024-05-14 06:55:03+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2405 - 5m OUT - 10
4395,2024-05-14 06:55:04+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Out,2405 - 5m OUT - 10
4396,2024-05-14 06:55:05+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Out,2405 - 5m OUT - 10
4397,2024-05-14 06:55:06+00,Near,Near,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Out,2405 - 5m OUT - 10
4398,2024-05-14 06:55:07+00,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Out,2405 - 5m OUT - 10
4399,2024-05-14 06:54:46+00,Near,Near,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,Out,2405 - 5m OUT - 10
4400,2024-05-14 06:54:47+00,Near,Near,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,,,Out,2405 - 5m OUT - 10
4401,2024-05-14 06:54:48+00,Near,Far,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,,,,,Out,2405 - 5m OUT - 10
4402,2024-05-14 06:54:49+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,,,,,,,Out,2405 - 5m OUT - 10
4403,2024-05-14 06:54:50+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,,,,,,,,,Out,2405 - 5m OUT - 10
4404,2024-05-14 06:54:51+00,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Near,Far,Far,Far,Far,Far,,,,,,,,,,,Out,2405 - 5m OUT - 10
4405,2024-05-14 06:55:11+00,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4406,2024-05-14 06:55:12+00,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4407,2024-05-14 06:55:13+00,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4408,2024-05-14 06:55:14+00,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4409,2024-05-14 06:55:15+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4410,2024-05-14 06:55:16+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4411,2024-05-14 06:55:17+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,,,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4412,2024-05-14 06:55:18+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,,,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4413,2024-05-14 06:55:19+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,,,,,,,,,,,,,Other,2405 - 5m PASS - 0
4414,2024-05-14 06:55:20+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,,,,,,,,,,,Other,2405 - 5m PASS - 0
4415,2024-05-14 06:55:21+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,,,,,,,,,Other,2405 - 5m PASS - 0
4416,2024-05-14 06:55:22+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,,,,,,,Other,2405 - 5m PASS - 0
4417,2024-05-14 06:55:23+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,,,Other,2405 - 5m PASS - 0
4418,2024-05-14 06:55:24+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,,,Other,2405 - 5m PASS - 0
4419,2024-05-14 06:55:25+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4420,2024-05-14 06:55:26+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4421,2024-05-14 06:55:27+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4422,2024-05-14 06:55:28+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4423,2024-05-14 06:55:29+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4424,2024-05-14 06:55:30+00,Far,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4425,2024-05-14 06:55:31+00,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4426,2024-05-14 06:55:32+00,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4427,2024-05-14 06:55:33+00,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4428,2024-05-14 06:55:34+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4429,2024-05-14 06:55:35+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4430,2024-05-14 06:55:36+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4431,2024-05-14 06:55:37+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4432,2024-05-14 06:55:38+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4433,2024-05-14 06:55:39+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4434,2024-05-14 06:55:40+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4435,2024-05-14 06:55:41+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4436,2024-05-14 06:55:42+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4437,2024-05-14 06:55:43+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4438,2024-05-14 06:55:44+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4439,2024-05-14 06:55:45+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4440,2024-05-14 06:55:46+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Other,2405 - 5m PASS - 0
4441,2024-05-14 06:55:47+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Other,2405 - 5m PASS - 0
4442,2024-05-14 06:55:48+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Other,2405 - 5m PASS - 0
4443,2024-05-14 06:55:49+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Other,2405 - 5m PASS - 0
4444,2024-05-14 06:55:50+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Other,2405 - 5m PASS - 0
4445,2024-05-14 06:55:51+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Other,2405 - 5m PASS - 0
4446,2024-05-14 06:55:52+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Other,2405 - 5m PASS - 0
4447,2024-05-14 06:55:53+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Other,2405 - 5m PASS - 0
4448,2024-05-14 06:55:54+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4449,2024-05-14 06:55:55+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4450,2024-05-14 06:55:56+00,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4451,2024-05-14 06:55:57+00,Far,Far,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4452,2024-05-14 06:55:58+00,Far,Far,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4453,2024-05-14 06:55:59+00,Far,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4454,2024-05-14 06:56:00+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4455,2024-05-14 06:56:01+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4456,2024-05-14 06:56:02+00,Near,Far,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4457,2024-05-14 06:56:03+00,Near,Far,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4458,2024-05-14 06:56:04+00,Near,Far,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4459,2024-05-14 06:56:05+00,Near,Far,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4460,2024-05-14 06:56:06+00,Near,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4461,2024-05-14 06:56:07+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4462,2024-05-14 06:56:08+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4463,2024-05-14 06:56:09+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4464,2024-05-14 06:56:10+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4465,2024-05-14 06:56:11+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4466,2024-05-14 06:56:12+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4467,2024-05-14 06:56:13+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4468,2024-05-14 06:56:14+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4469,2024-05-14 06:56:15+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4470,2024-05-14 06:56:16+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4471,2024-05-14 06:56:17+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4472,2024-05-14 06:56:18+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4473,2024-05-14 06:56:19+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4474,2024-05-14 06:56:20+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4475,2024-05-14 06:56:21+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Other,2405 - 5m PASS - 0
4476,2024-05-14 06:56:22+00,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Far,Near,Far,Other,2405 - 5m PASS - 0
